Locus	Allele	Group.0	Group.1
DRB1	HLA-DRB1w0-0-0-0-22-0-0-0-0-0-0-0-0	0.00955	0.00852
DRB1	HLA-DRB1w0-0-0-0-24-0-0-0-0-0-0-0-0	0.06921	0.04623
DRB1	HLA-DRB1w0-0-0-0-27-0-0-0-0-0-0-0-0	0.00239	0
DRB1	HLA-DRB1w0-0-0-0-28-0-0-0-0-0-0-0-0	0.00716	0.00852
DRB1	HLA-DRB1w0-0-0-0-29-0-0-0-0-0-0-0-0	0.04177	0.02555
DRB1	HLA-DRB1w0-0-0-0-30-0-0-0-0-0-0-0-0	0.01671	0.00973
DRB1	HLA-DRB1w0-0-0-0-34-0-0-0-0-0-0-0-0	0.05489	0.04866
DRB1	HLA-DRB1w0-0-0-0-36-0-0-0-0-0-0-0-0	0.04057	0.04136
DRB1	HLA-DRB1w0-0-0-0-40-0-0-0-0-0-0-0-0	0.10263	0.30779
DRB1	HLA-DRB1w0-0-0-0-43-0-0-0-0-0-0-0-0	0.00955	0.00973
DRB1	HLA-DRB1w0-0-0-0-46-0-0-0-0-0-0-0-0	0.02148	0.0219
DRB1	HLA-DRB1w0-0-0-0-47-0-0-0-0-0-0-0-0	0.00477	0.00122
DRB1	HLA-DRB1w0-0-0-0-9-0-0-0-0-0-0-0-0	0.10263	0.04501
DRB1	HLA-DRB1w0-0-0-0-943-0-0-0-0-0-0-0-0	0.03222	0.02798
DRB1	HLA-DRB1w0-0-0-0-944-0-0-0-0-0-0-0-0	0.00716	0.00608
DRB1	HLA-DRB1w0-0-0-0-951-0-0-0-0-0-0-0-0	0.00358	0.00487
DRB1	HLA-DRB1w0-0-0-0-962-0-0-0-0-0-0-0-0	0.02267	0.01095
DQB1	HLA-DQB1w0-0-0-0-0-0-0-0-0-0-0-0-0	0.00239	0.00122
DQB1	HLA-DQB1w0-0-0-0-1-0-0-0-0-0-0-0-0	0.09547	0.1472
DQB1	HLA-DQB1w0-0-0-0-10-0-0-0-0-0-0-0-0	0.13604	0.07421
DQB1	HLA-DQB1w0-0-0-0-12-0-0-0-0-0-0-0-0	0.02267	0.01095
DQB1	HLA-DQB1w0-0-0-0-13-0-0-0-0-0-0-0-0	0.02745	0.02433
DQB1	HLA-DQB1w0-0-0-0-14-0-0-0-0-0-0-0-0	0.01074	0.01095
DQB1	HLA-DQB1w0-0-0-0-15-0-0-0-0-0-0-0-0	0.09547	0.29684
DQB1	HLA-DQB1w0-0-0-0-16-0-0-0-0-0-0-0-0	0.06086	0.05596
DQB1	HLA-DQB1w0-0-0-0-17-0-0-0-0-0-0-0-0	0.03938	0.04258
DQB1	HLA-DQB1w0-0-0-0-2-0-0-0-0-0-0-0-0	0.10263	0.06326
DQB1	HLA-DQB1w0-0-0-0-34-0-0-0-0-0-0-0-0	0.02983	0.01582
DQB1	HLA-DQB1w0-0-0-0-4-0-0-0-0-0-0-0-0	0.22196	0.15207
DQB1	HLA-DQB1w0-0-0-0-5-0-0-0-0-0-0-0-0	0.00358	0
DQB1	HLA-DQB1w0-0-0-0-6-0-0-0-0-0-0-0-0	0.11217	0.07421
DQB1	HLA-DQB1w0-0-0-0-7-0-0-0-0-0-0-0-0	0.03938	0.03041
DPB1	HLA-DPB1w0-0-0-0-0-0-0-0-0-0-0	0.00119	0
DPB1	HLA-DPB1w0-0-0-0-1861-0-0-0-0-0-0	0.03819	0.0438
DPB1	HLA-DPB1w0-0-0-0-1877-0-0-0-0-0-0	0.00716	0.00487
DPB1	HLA-DPB1w0-0-0-0-1895-0-0-0-0-0-0	0.02029	0.02068
DPB1	HLA-DPB1w0-0-0-0-1902-0-0-0-0-0-0	0.01909	0.00852
DPB1	HLA-DPB1w0-0-0-0-1906-0-0-0-0-0-0	0.01313	0.0146
DPB1	HLA-DPB1w0-0-0-0-1908-0-0-0-0-0-0	0.00358	0.00852
DPB1	HLA-DPB1w0-0-0-0-1910-0-0-0-0-0-0	0.01313	0.01095
DPB1	HLA-DPB1w0-0-0-0-1913-0-0-0-0-0-0	0.00835	0.00973
DPB1	HLA-DPB1w0-0-0-0-1916-0-0-0-0-0-0	0	0.00122
DPB1	HLA-DPB1w0-0-0-0-2-0-0-0-0-0-0	0.142	0.118
DPB1	HLA-DPB1w0-0-0-0-3-0-0-0-0-0-0	0.00597	0.00852
DPB1	HLA-DPB1w0-0-0-0-4-0-0-0-0-0-0	0.17064	0.17883
DPB1	HLA-DPB1w0-0-0-0-5-0-0-0-0-0-0	0.42363	0.45864
DPB1	HLA-DPB1w0-0-0-0-7-0-0-0-0-0-0	0.13365	0.10949
DPB1	HLA-DPB1w0-0-0-0-8-0-0-0-0-0-0	0	0.00122
