Locus	Allele	Group.0	Group.1
DRB1	HLA-DRB1w3-0-0-0-0-0-0-0-0-0-0-0-4	0.09547	0.1472
DRB1	HLA-DRB1w30-0-0-0-0-0-0-0-0-0-0-0-21	0.00119	0
DRB1	HLA-DRB1w5-0-0-0-0-0-0-0-0-0-0-0-23	0.00716	0.0073
DRB1	HLA-DRB1w5-0-0-0-0-0-0-0-0-0-0-0-5	0.09785	0.05109
DRB1	HLA-DRB1w6-0-0-0-0-0-0-0-0-0-0-0-6	0.00597	0.00487
DRB1	HLA-DRB1w7-0-0-0-0-0-0-0-0-0-0-0-7	0.13962	0.08516
DRB1	HLA-DRB1w9-0-0-0-0-0-0-0-0-0-0-0-9	0.00239	0.00365
DQB1	HLA-DQB1w0-0-0-0-0-0-0-0-0-0-0-0-0	0.00239	0.00122
DQB1	HLA-DQB1w1-0-0-0-0-0-0-0-0-0-0-0-1	0.09547	0.1472
DQB1	HLA-DQB1w10-0-0-0-0-0-0-0-0-0-0-0-9	0.13604	0.07421
DQB1	HLA-DQB1w11-0-0-0-0-0-0-0-0-0-0-0-19	0.02745	0.02433
DQB1	HLA-DQB1w11-0-0-0-0-0-0-0-0-0-0-0-9	0.02267	0.01095
DQB1	HLA-DQB1w13-0-0-0-0-0-0-0-0-0-0-0-10	0.01074	0.01095
DQB1	HLA-DQB1w14-0-0-0-0-0-0-0-0-0-0-0-11	0.09547	0.29684
DQB1	HLA-DQB1w14-0-0-0-0-0-0-0-0-0-0-0-12	0.10024	0.09854
DQB1	HLA-DQB1w16-0-0-0-0-0-0-0-0-0-0-0-4	0.02983	0.01582
DQB1	HLA-DQB1w17-0-0-0-0-0-0-0-0-0-0-0-1	0.10263	0.06326
DQB1	HLA-DQB1w26-0-0-0-0-0-0-0-0-0-0-0-3	0	0.00122
DQB1	HLA-DQB1w38-0-0-0-0-0-0-0-0-0-0-0-3	0.00119	0
DQB1	HLA-DQB1w4-0-0-0-0-0-0-0-0-0-0-0-3	0.22434	0.15085
DQB1	HLA-DQB1w6-0-0-0-0-0-0-0-0-0-0-0-4	0.11217	0.07421
DQB1	HLA-DQB1w7-0-0-0-0-0-0-0-0-0-0-0-5	0.03938	0.03041
DPB1	HLA-DPB1w0-0-0-0-0-0-0-0-0-0-0	0.00119	0
DPB1	HLA-DPB1w1-0-0-0-0-0-0-0-0-0-1	0.14797	0.12652
DPB1	HLA-DPB1w1-0-0-0-0-0-0-0-0-0-2	0.01074	0.00243
DPB1	HLA-DPB1w2-0-0-0-0-0-0-0-0-0-1	0.57757	0.58637
DPB1	HLA-DPB1w2-0-0-0-0-0-0-0-0-0-11	0.02387	0.0292
DPB1	HLA-DPB1w2-0-0-0-0-0-0-0-0-0-13	0.03222	0.02311
DPB1	HLA-DPB1w2-0-0-0-0-0-0-0-0-0-16	0.00835	0.00973
DPB1	HLA-DPB1w2-0-0-0-0-0-0-0-0-0-2	0.11933	0.13504
DPB1	HLA-DPB1w2-0-0-0-0-0-0-0-0-0-4	0.03819	0.0438
DPB1	HLA-DPB1w3-0-0-0-0-0-0-0-0-0-19	0	0.00122
DPB1	HLA-DPB1w3-0-0-0-0-0-0-0-0-0-2	0.04057	0.04015
